post|label
Para los palmeros del régimen que dicen que El Mundo retuerce el titular. Los mal denominados «periodistas» ¿licenciados en Periodismo, que no ejercientes¿ se ratifican en su declaración de que conocieron la filtración antes que (supuestamente) llegara a manos del Fiscal General, pero sin aportar ninguna prueba de ello más que enorme jeta. No es tan difícil. Son los Meletos, Ánito y Licón contemporáneos, pero en defensa del delincuente en vez de acusación del inocente|0
Que van a decir los empleados de tirano.|0
Espero que ningún jugador español se presente al partido. Sería una deshonra total.|0
@uno_que_pasaba #361 Cerrar @ _Placebo72 # 358 Creo que Bárcenas dijo que tenía toda la información así que no sé si es tan así... No creo: Era muy relevante», ha manifestado (Bárcenas )sobre todo lo que había en los ordenadores, a preguntas de la Fiscalía, para explicar que eran «soportes documentales» sobre los pagos en negro que anotó en su etapa como gerente y tesorero en el PP. «Eran hojas Excel, datos de mis cuentas corrientes, presupuestos de campañas electorales, notas que daban continuidad a los papales¿|0
Con esas verduleras como primeras figuras, la decisión drástica debería ser retirar el programa de la TV que pagamos todos los españoles y que con Sánchez no ha podido caer más bajo.|1
Felipe, traiciona a Isidoro y a todos los socialistas! Un personaje con un pasado tan oscuro y deberia callarse y no hacer tanto el ridiculo!|1
No hay por qué gastar más en armas. 5% es totalmente arbitrario. Lo dijo Trump y los canelos Rutte y Von der Leyen lo asumen literalmente. Trump quiere más ingresos vendiendo armas y los burócratas de la UE y de la OTAN cobrar comisiones a fabricantes, vendedores y compradores.|0
@retama18 #420 Cerrar @ _Placebo72 # 345 y que pasa con Almodóvar, actores del ¿cuéntame como paso¿ , y tantos otros cogidos en fraudes fiscales? Sus fraudes serían de119.999 ? tú eres de los que te cuesta entender las cosas normales del día a día,no? Menos mal que hay fundaciones para que gente como tú podáis tener una vida casi normal|0
@Segistobre #488 Cerrar Para la derechona es más importante la filtración, de la que no hay aún certeza quién la hizo, que el fraude del novio de La Frutera. Pero amigo Segistobre, te veo otra vez por aquí, después de currar el domingo. Deberías hacerles una huelga a los de Ferraz jeje !|0
@pf2014 #260 Cerrar @ javil # 258 Dado que la pelota vasca fue deporte olímpico únicamente en las olimpiadas de Paría de 1900 (en las de 1924, 1968 y 1992 fue tan solo deporte de exhibición) no se si se dieron las condiciones para lograr numerosas medallas. Y eso que España no debía tener muchos contrincantes. Pues en Barcelona 92 La Caixa pagaba lo mismo a los deportistas que lograban medallas, independientemente de que fuesen en disciplinas invitadas|0
Y ahora imagínense el tamaño del titular si la procesada fuese Begoña. No cabría en la pantalla de sus ordenadores.|0
No veo porqué lo deben de quitar, fomenta la cultura, la gente no pone la tele y lee un libro.|0
@Engorros #12 Cerrar @ 0rwell_was_right # 3 Los de Wilders estan en un pais con una cultura democratica mientras que los de Orban estan en republicas exsovieticas nostalgicas de sus dictaduras; los ultras de discurso antiinmigracion son poco mas que bocingleros que se aprovechan de gente a la que timan con muchas banderitas, patrias y la negacion de que toda sociedad desarrollada necesita nutrirse de inmigracion para suplir su falta de regeneracion y falta de natalidad asi como de gente dispuesta a cubrir los trabajos que la poblacion autoctona no quiere ocupar. El BREXIT y las politicas antiinmigracion de Trump ya evidenciaron lo mucho que las sociedades desarrolladas necesitan de mano de obra inmigrante. Si lo que se pretende es suplir a los de aquí por otros del tercer mundo te estas cargando para siempre el país.El resultado es que esto se convertirá en tercer mundo sin posibilidad de vuelta atrás|0
@pispas #217 Cerrar @ MenosLamentoyMasAccion # 182 Eso lo decidirá el juez... Esa misma noche, después de que el fiscal general lo recibiera, se difundió el correo previo en que la defensa reconocía los delitos fiscales. A diferencia de García Ortiz y otros miembros de la cúpula fiscal, Rodríguez no borró sus mensajes tras abrirse una investigación, lo que permitió a la Guardia Civil reconstruir las gestiones frenéticas del fiscal general y atribuirle un papel preeminente en la filtración... Porfavor, os cagan en el plato y coméis con gusto cómo si fuera caviar ¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿ nadie come más de eso que dices en el plato que un fachapobre. No inventes, que los mayores coprófagos sois vosotros. Hasta rebañáis el plato, que parecéis la escena del banquete de Saló.|1
@Nachoruiz #192 Cerrar @ MenosLamentoyMasAccion # 182 No hagas sangre con tienes razón. Es muy limitadito, no da más. Debe ser de la cuota de discapacidad que debe tener cualquier empresa. Se limita a hacer siempre un análisis simplón y a llamar rojos a todos los que no piensan como el jajajaja, pues tú Nachito, huyes cada vez que te digo algo, igual van ya 50 veces. Te quedas como los grillos, criii criii, y claro, como no sale nada de esa cosa que tienes encima de los hombros pues a hacerle la competencia al galgo de Paiporta.|0
@valenciano543 #96 Cerrar Al igual que Pedro Sánchez, el Fiscal general NO debe dimitir. Es mejor que sigan en su cargo, demostrando la podredumbre, corrupción y mentiras de los socialistas en sus cargos. Sino ponen a otros y nos dan lecciones de regeneración. Mejor dos años de bochorno y desvergüenza pública. El fiscal general debe dimitir ya mismo. Degradación institucional sin precedentes. Vergüenza de socialistas que cierran los ojos ante tanta degradación, tanta corrupción, tanta desigualdad y sectarismo del partido socialista. Si siguen en el gobierno cambiarán las leyes y el código penal, seguirán ocupando las instituciones y los poderes públicos haciendo imposible unas elecciones democráticas y que Sánchez sea acusado de alta traición por crear un estado de naciones con vasconavarros y catalanes como países privilegiados.|1
¡JUANMA MORENO! ¿Y tu que has hecho en todo esto después de seis años? NAAAAAADA. Los mismos enchufados en los mismos puestos de privelegio por tener el carnet del PSOE. Ni siquiera has removido cargos directivos por miedo a molestar.... ¡¡COBARDE!!! ANDALUCIA EMPRENDE. 49 MILLONES DE EUROS AL AÑO manteniendo a los mismos directivos y privilegiados que puso el PSOE sin concurso ni oposición, sólo por ser significados del partido. No es que los eches. es que no los sigas privilegiando. ¡¡Pero que menos que eso!!|0
Otro abogado derechon que ha callado con todas las tramas corruptas del pp y ahora sale a ser protagonista|0
La Policía Patriota.|0
@ADELE_ #325 Cerrar @ PierdeMisas # 319 Usted está claro que no cobra de nadie. Quién iba a pagar por eso, señor, pues nadie. Creo que con tus intervenciones te has ganado un puesto con Tezanos, date prisa que le queda poco.|0
@Ex #160 Cerrar Mas madera Izarra, para que viertan odio e insultos los comentaristas de este panfleto, que por cierto se ha convertido en amarillista. Eso es lo que se busca, para que luego haya reacción y que malos son. En cambio, atacar al porqué de ello no vende, pues eso les dejaría en muchos puntos como culpables.|0
@Con_tres_000 #186 Cerrar Con ese peluquín a lo felpudo de la Cantudo, su señoría se va a distraer. Es la estrategia de la defensa. Para peluca la que se puso el novio de Ayuso para declarar, no? Dicen que se la eligió ella.|0
Sánchez dimite sinvergüenza.|1
@Fractal #13 Cerrar Perfecto. Si cometió un delito, que lo pague. Pero del otro lado (Begoña, hermanísimo, Koldo, Abalos, Aldama, Leire, etc.), lo mismo. Justicia igual para todos, sin excepciones. Es que hay una diferencia muy importante, el novio de Ayuso defraudó y uso facturas falsas, si abogado reconoció dos delitos. Lo de la mujer del presidente, el hermano del presidente, y el fiscal general son puras persecuciones políticas que se van a quedar en nada porque ninguno de ellos ha cometido ningún delito|0
@Babia #414 Cerrar El Partido Judicial, añorando el franquismo, como Esperanza Aguirre y Aznar. La Tontería de las 14:44 no falla|0
En este Pais no habra tranquilidad ni normalidad democratica mientras el PSOE no desaparezca; este `partido​/secta¿ es incompatible con con la sociedad occidental actual y, por supuesto, con España.|1
@El_futuro_ya_paso #257 Cerrar Disculpen a @ ADELE_ # 221, hoy no ha tomado la medicación y con esta noticia está especialmente rabioso. No contesten, pulsen el botón de denunciar y a otra cosa mariposa. se repite usted como el ajo ..se nota su edad , cuídese .|1
Para morirse de pena con este juez, el juez peinado reconoce que se ha equivocado entre dos empresas y que deja de investigar el rescate de Air Europa. Terrible lo de este hombre.|0
@kaiba #174 Cerrar Sabe que es INTOCABLE...nada que temer ....lean Google... Ayuso y avalmadrid.... presuntamente el padre de Ayuso no devolvió préstamo de 300.000 paso pisos a sus hijos y se declaró Insolvente....todos periodistas lo publicaron Asi es, para evitar que le embargaran los bienes con los que habia avalado el prestamo, el padre de ayuso les dono los dos inmuebles a sus hijos y se declaró insolvente. Toda una lección de clase y honor de los ayuso. Eso no lo veras publicado en este medio. A dia de hoy la deuda sigue vigente y aumentando por gastos de demora, y luego la presi quiere ir dando lecciones al resto.|0
@Lorne1 #232 Cerrar A este señor supongo que ya le habrán embargado el piso y el coche, como a cualquier español, para poder cobrar hacienda.....o ni siquiera los tiene a su nombre?? Va ser que es insolvente. Si no fuese el novio de, ni visitaría al juez.|0
@loba #27 Cerrar Hay que atacarlos por varios flancos a la vez y se terminarán batiendo en retirada. No podemos dejar que destruyan nuestras libertades y vivan como parásitos de nuestro dinero. La PSOE tiene que ser ilegalizada y que pertenecer a ella o ser simpatizante/votonto sea una lacra. Eso, ilegalizada y con ella el resto de partidos distintos a PP y Vox. Y que vuelva Franco, claro.|1
Miserables socialistas y socios, ni honor ni honradez ni dignidad .|1
@Potro #336 Cerrar Veo a frutera Ayuso visitando al novio en la cárcel y haciendo el bis a bis y sus seguidores aplaudiendo en la puerta .dándole ánimo . Sois como los toros. Si algo tenemos claro es que no veís nada más que el rojo. Puro daltonismo.|1
Atención dónde ha trabajado esta señora: ENUSA, una empresa del sector de la energía nuclear. Como se entere Pedro y la Ministra guay....Todo muy socialista.|0
@Pirulas3 #120 Cerrar @ espantajo # 84 Pues nada. La siguiente que te roben a ti y ya se pasará. Bueno, de hecho te han robado a ti también, salvo que los bocatas vayan compensando... A mí me parece que el PP roba más crujiente, no sé. Gustarme.|0
Los periodistas no aprenden, siguen llamando ultras a los que tienen sensatez.|0
@ADELE_ #146 Cerrar @ Colectivo # 130 A usted no hay que obligarle mucho para votar a la ultraderecha, señor. tómese una tilita|0
@Juanfelipe #187 Cerrar @ Santi86 # 180 Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso..... . Ya. La banda del Peugeot. El PSOE y Sánchez quien lo lidera es el doctor cum laude, de la limpieza, la transparencia, y el referente moral, para el conjunto de la sociedad en España, en Europa y en el mundo. El que nos aporta el mayor prestigio a nuestra democracia y a nuestras instituciones , las mas libres independientes y democráticas del mundo , sin un solo caso de corrupción. XD XD XD XD XD|0
Ningún rojo responde al #131 Cerrar Los 4 periodistas han reconocido que no tenían el email antes que García Ortiz, pero dicen que conocían la información, bueno ¿y qué?, como si conocen la lista de los reyes godos, ¿lo publicaron?. Ya dijo el juez que poco habían aportado y tiene más razón que un santo, ¿qué tiene que ver éso con la revelación de secretos y su publicación que hizo el corrupto Fiscal General de Sánchez?. Si lo hubieran publicado sería otra cosa, así solo es un intento burdo de defender a su corrupto Fiscal General. porque solo les sale criiii criiii criiii...|0
