"post"|"label"|"label_100k"|"label_600k"|"label_50k_best"
"947"|"@tienesrazon #332 Cerrar @ Quetevotetxapapote # 271 Pedimos humildemente perdón a los rojos porque Morante saliera a hombros, Alcaraz ganara el Roland Garrós y el corrupto Fiscal General sea procesado, no se volverá a repetir, jaja. tonterías las justas , abuela ."|0|0|0|"1"
"948"|"@enriqueyahoo #83 Cerrar VOX está desnortado. Ellos sabrán. Que sigan insultando. los que insultan son los del partido impopular"|0|1|1|"1"
"949"|"@Segistobre #53 Cerrar Parece que el pacto del defraudador confeso lo conocía ya toda España antes que el FGE. ¿Tú qué noticia has leído?"|0|0|0|"1"
"950"|"Nada me puede resultar más indiferente que un partido de Pelota, nada."|0|1|0|"1"
"951"|"Casi el 80% de los españoles creían a Aldama frente a Sánchez cuando salió de la cárcel, bueno, los primeros los fiscales y jueces, si no no hubiera salido de la cárcel. Ahora seguro que son el 90%. Hasta Page ha pedido elecciones, como cualquier persona honesta. Los foreros rojos no porque no son honestos y además cobran de Ferraz la mayoría."|0|1|1|"1"
"952"|"Nueva sección bulosa en El Mundo. Titulares que los Pperdedores quieren. Leer, creer y repetir."|0|1|1|"0"
"953"|"Qué banda estos pájaros, y encima les pagamos las pensiones y las sedes sociales."|0|1|1|"1"
"954"|"@letoatr #1 Cerrar Patético lo de Sánchez Sólo centrándonos en esta noticia, por qué es patético?"|0|1|1|"1"
"955"|"@Juanfelipe #72 Cerrar Cuando la UCO informó por 2 veces al juez Peinado de que en lo de la mujer de Sánchez no había nada delictivo, el PP se metió con la UCO y cientos de comentarios en este foro de seguidores de la derecha decían aquello de de quién depende la UCO, pues eso. Ahora al revés, jajaja. Tremendo Nadie se metió con la UCO. Simplemente no nos creímos que estuviera limpia. Que habrían hecho una investigación por encimita. En cuanto se pusieron en serio, salió toda la kk. Ahora es imparable. Están todos podridos."|0|1|0|"1"
"956"|"@Madison #116 Cerrar @ Juanfelipe # 84 Dice usted que Ayuso tiene que dimitir por un asunto privado de su actual novio, ciudadano particular, cuando los hechos se remontan a una época en la que ni siquiera eran pareja... Y de paso nos olvidamos de las filtraciones y de la curiosa nanera que tiene Sánchez de intentar hundir a su máxima rival política, haciendl uso del poder que tiene como presidente del gobierno. Mienta usted más, que es gratis. ¿Y hoy va a la manifestación para exigir la dimisión de Mazón?"|0|1|0|"1"
"957"|"Tampoco he visto que el PP haga nada al respecto. No será que son todos iguales?"|0|1|0|"1"
"958"|"estaba claro, por que el circo que se estaba montando para cubrir al tipo este no era normal. pobre particular."|0|1|0|"1"
"959"|"Aviso para navegantes,,, se acabó el buenísmo. Llega el sentido comun"|0|1|1|"1"
"960"|"Belén Esteban va de nueva jefa de la UCO"|0|0|0|"0"
"961"|"@Madison #269 Cerrar @ N0RL # 2 Ahora veremos si Marichús y el fiscal general del estado filtran la noticia y convocan rueda de prensa para denunciar el fraude que cometen miles de españoles anónimos cada año. Eso sería lo justo para que nadie piense que todo esto ha sido una maniobra política para intentar hundir a Isabel Díaz Ayuso. Ay no, que eso es lo que realmente ha pasado, que cosas,.... este es el nivel."|0|1|0|"1"
"962"|"@JohnMcCLANE_ #292 Cerrar Una cosa es que te cuenten que hay un correo del abogado a la fiscalía donde se reconoce el fraude fiscal, eso efectivamente puede haber sido cualquier miembro de la fiscalía, y otra cosa es filtrar el propio correo. Los periodistas del El País, que yo sepa, no han reconocido en ningún momento estar en posesión del correo. Tendrían que demostrarlo y eso no lo pueden hacer con lo que hubieran cometido un delito de falso testimonio. Ahí es donde está el quid de la cuestión. Porque el correo propiamente dicho lo filtró (presuntamente siempre) el mismo FGE. Y han aparecido numerosas pruebas de que el fiscal filtró los correos, como por ejemplo Churruca y Triskis."|0|1|0|"1"
"963"|"85 enchufados, jajaja, eso hay que multiplicarlo como mínimo 2000 , 85 y 170000 enchufados, vamos, será por enchufes."|0|1|1|"1"
"964"|"Qué foto más desafortunada para ilustrar la noticia. La galeguiña parece haber tenido una noche de Albariño. En mis tiempos eso era después del examen, no antes. Con la LOGSE socialista, todo está muy cambiado. Si la foto es reciente, quizás ya sea víctima de la LOE."|0|1|0|"1"
"965"|"Hay que reconocer que este Gobierno en el cuestión I+D son unos visionarios ,poner estos programas en la TV de todos es un insulto a la inteligencia,nos toman como tontos."|0|1|1|"1"
"966"|"Pnchazo de mani y por suerte tenemos a nuestros jueces dispuestos."|0|1|1|"1"
"967"|"Ni Ayuso ha sido capaz de evitarlo. A donde vamos a llegar?"|0|1|1|"1"
"968"|"Como dice otro forero por ahí, al hacer la declaración de la renta añadid a todos estos como personas a vuestro cargo."|0|0|0|"1"
"969"|"Sanchismo en estado puro, suciedad, mentiras, incompetencia, delitos, chulería y cobardía."|0|1|0|"0"
"970"|"@atarrabia #177 Cerrar Señora Ayuso y ahora que ?, tanta mentira que nos has contado respecto a su novio y por fin sale a la luz, su culpabilidad y respecto a su forma de ser, es preocupante, solo defiende al poderoso y es incapaz de solidarse con los que sufren y se alía con Trump, Netanyahu, Milei y se olvida del genocidio de Palestina, de los muertos en las residencias de ancianos muertos, no tiene ni conciencia ni corazón y luego dirá que es cristiana y católica, mala persona, solo busca el poder. Tú sabes que esto de hoy no es la sentencia, ¿verdad? Y que, por tanto, decir por fin sale a la luz su culpabilidad es una sandez, ¿verdad? Y que incluso aunque fuera una sentencia condenatoria para el novio, el que sería culpable es él, que es a quien juzgan, y no ella."|0|1|0|"1"
"971"|"VERGÜENZA de gobierno corrupto"|1|1|1|"1"
"972"|"Adelante, Sr. Juez. Las personas que tienen algún poder para cortar la deriva sanchista de corrupción permanente, deben hacerlo por servicio a los ciudadanos que a todos pagan con sus impuestos."|0|1|1|"1"
"973"|"Lo que decia, que dentro de poco empezarán a matar a gente y llevarla a Paracuellos!!"|0|0|0|"1"
"974"|"@ADELE_ #222 Cerrar @ tienesrazon # 212 Si, cero euros fue lo que Rajoy destinó a los enfermos de ELA. Bueno, sí, los despreció, qué pasa. y tú más, por supuesto. El PSOE ha tenido que pactar con el PP para sacar la ley ELA porque no pudo contar con sus supuestos socios, y como ha salido sin una provisión de fondos es papel mojado, Cuca, a ver si te enteras de una vez..."|0|1|1|"1"
"975"|"@ADELE_ #231 Cerrar @ Zark_7 # 213 Otra diferencia, los del PP ahogan a 228 valencianos. , te permites licencias de hechos que están en el juzgado y que todavía se están investigando. De todas maneras los 228 son de dos comunidades, una del PSOE y la otra del PP."|0|1|1|"1"
"976"|"@observarlo #415 Cerrar Todo pesa y usted debe saber que el magistrado Hurtado en la GURTEL no entendía lo que era 'M. Rajoy', sí, es el mismo. Además cuando M. Rajoy fue a testificar forzó a que le pusieran al mismo nivel de tarima que los Magistrados que allí estaban... Y recuerde usted que hace nada otro juez, Peinado, fue a La Moncloa y exigió rotundamente que le elevaran a él en una tarima que debía estar por encima del Ministro de Justicia al que preguntaba... Por cierto este magistrado Hurtado es el que se escaqueó en firmar la condena al PP de la GURTEL... todo pesa. HAGA USTED LAS CONEXIONES, ES MUY FÁCIL. el que pesa y mucho eres tu; pesado. El juez no se escaqueó de nada en la condena al pp ya que el tribunal supremo descartó en la sentencia del caso Gürtel, la responsabilidad penal del Partido Popular. No difundas bulos que parecerá que es del psoe"|0|1|1|"1"
"977"|"Era de esperar. La fontanera se desliga del partido y aquí paz y allí gloria. A echar tierra sobre el asunto. Pero no sé si eso va a resultar exactamente como quiere el PSOE."|0|1|1|"1"
"978"|"Las mociones de censura no están hechas para ganar sí o sí. Inténtelo Sr. Feijóo."|0|1|0|"1"
"979"|"@umbral2 #271 Cerrar El País hace muchos años que es el BOE del PSOE en su rama no oficial. y el Inmundo es la hojilla parroquial de la frutona y te parece fetén. Cosas de que te sobre un cromosoma en el par 21."|0|0|0|"1"
"980"|"@itscominghome #161 Cerrar El psoe es esto, ha sido así durante 140 años. Los únicos 40 que no robaron ni la liaron, fue durante el periodo de Franco. Esto es memoria histórica, hay que enseñar a a los crios en el colegio la historia de este partido criminal. En cuanto a esta elementa, juicio y cárcel. No queda otra. Tiene usted razón. Y mira que yo era partidaria de defender que siga la izquierda moderada. Pero son unos sinvergüenzas y un peligro para la democracia. Van a provocar otra guerra civil."|1|1|1|"1"
"981"|"@tienesrazon #195 Cerrar @ Veriteitor # 37 Y este tío siempre a favor de la corrupción del PSOE, pero claro, trabajando en Ferraz qué quieres. Y usted cuánto cobra del PP? Ah que no quieren saber nada de usted, que sienten vergüenza por usted. Pues como sus nietas, Don Chifletas."|0|1|0|"1"
"982"|"Vienen con la misma ilusión...de no hacer nada. La tradición se respeta"|0|1|1|"1"
"983"|"@Carmoni00 #42 Cerrar @ Democrato # 35 estan vaciando las arcas y volver a 1990 época que los profesores trabajaban durante 6 meses sin sueldo. El caso era diferente, la revolución industrial aquí es pagar la i dependencia de un país que va contra la Constitución, contra la igualdad y el bienestar de TODOS los españoles sin excepciones, contra la existencia de lenguas cooficiales, etc .... ¿Esto no parece un golpe de estado encubierto? En mi opinión es lo que la historia ha puesto delante de nuestros ojos siempre. Hay una clase social que termina dominado los recursos de los demás. Antes eran los señores feudales, los aristócratas, y ahora es la clase estatista, dentro de la cual hay mayores y menores responsabilidades, pero en definitiva es una clase social que explota a los trabajadores y las empresas privadas de forma inmoral confiscando el fruto de su esfuerzo."|0|1|0|"1"
"984"|"Solo existen dos clases sociales. La clase extractora y la clase contributiva. El resto son distracciones que se inventa la clase extractora para tener a la clase contributiva peleada entre sí y que no tomen consciencia."|0|1|0|"1"
"985"|"@pidoturno #27 Cerrar Espero que ningún español se presente a ese partido. Se presentarán porque les pagan por ello y hay que pagar facturas."|0|1|1|"1"
"986"|"@Yamuy #616 Cerrar @ ADELE_ # 571 Me encanta ver a la rojosfera tan nerviosa.jajajsjsajaja Tú también defraudas a Hacienda, como el novio de Ayuso? Yo es que no. Y cálmate."|0|0|1|"1"
"987"|"¿Que es lo que más cabrearía a los progres en general y a Sánchez en particular? Que fueras a la manifestación. Yo voy, lo tengo clarísimo."|0|1|1|"1"
"988"|"Y, ¿alguien tenia dudas sobre lo que iba a decir?"|0|0|0|"0"
"989"|"@228dead #204 Cerrar el sistema central y corazón de la maquinaria del fango del ppvx se llama ayuso y sus gorilas, que la defienden como los zánganos a la reina abeja, y ahí es donde hay que dar duro porque esta señora no solo se beneficia de los fraudes de su pareja sino que fue ella la que le dio a su propio hermano y al alberto quirón las comisiones por compra de mascarillas durante lo peor de la pandemia y la que firmó los protocolos de la vergüenza, por eso esta señora no debería seguir por ser socia necesaria de un delincuente confeso y sus delitos Ya te dije el otro dia que tu carnet del partido te invalida pata segun que cosas Ah, y cambiate el nick a 130000deadpor Sánchez"|0|1|1|"1"
"990"|"@228dead #9 Cerrar esta noticia hay que reducirla un poco más y con letras mas pequeñas y borrosas pero sobre todo cambiar el titular para que diga, la jueza se ha vuelto loca y no se cree la verdad de que la frutera y su noviete choricete todo lo hacen bien y por España Hay que ser corto, la verdad. Un defraudador con sus negocios anteriores a ser pareja de Ayuso. Por otro lado, tenemos a la mujer del presidente colocada a dedo, para intervenir en rescates de cientos de millones de Euros. Que tiren todos para la trena, sin distinción."|0|1|1|"1"
"991"|"@Frantic2 #145 Cerrar @ BELASTEGI # 130 el CONTENIDO no es el CORREO. Lo que se investiga es si los conocedores del correo que filtraron el contenido, tambien filtraron el correo. No es muy dificil de entender. Lo que no es dificil de entender es que los periodistas conocían el contenido del mail 31 horas antes de que la información llegara al FGE y que la moza del paisano con la colaboración de MAR quiso engañar con medios públicos a la ciudadanía."|0|1|0|"1"
"992"|"¿Wilders ultra? El periodista delira. Este político es de origen asiático. Su madre era indonesia. De joven trabajó en un kibutz israelí. Allí conoció de primera mano cómo se las gastan los terroristas palestinos. También estuvo en Irán, Siria, Jordania y Egipto, por lo que tiene amplios conocimientos sobre el islam. Su esposa es inmigrante húngara... y judía. Durante años estuvo durmiendo en celdas de aislamiento de diferentes cárceles por su propia seguridad (como Roberto Saviano en Italia), ya que está amenazado de muerte por los yihadistas. Siempre se ha desmarcado del fascismo. Es tan solo un derechista nacionalista, no muy diferente de Vox, PNV, Junts o la Liga Norte y Reform UK. Su 'pecado' es arremeter contra las oligarquías políticas de su país y de la UE, ser antiglobalista (como Trump) así como advertir de los riesgos de una islamización social y de la inmigración ilegal."|1|1|1|"1"
"993"|"@Creonte #63 Cerrar @ JFLK # 48 No te lo crees ni tú. Dices tópicos desgastados. Si pagaran 2.000 euros mensuales por recoger fruta en Murcia, Lérida o Málaga, habría tortas entre los españoles. Todavía van cientos de españoles a la vendimia francesa ¿Por qué será? Los puestos rechazados por la mayoría de nosotros no es que sean más penosos, sino que están muy mal pagados, ser precarios o generar enfermedades y lesiones. Por ejemplo, en EE UU se están disparando los salarios industriales y precios de los jornales gracias a las deportaciones de ilegales (lo que está entusiasmando a inmigrantes que tienen todos los papeles en regla). Los sindicatos estadounidenses cierran filas con Trump por ese motivo. A ver dejamos el buenismo y espabilamos de una vez. No podemos inportar mano de obra irregular bajo las actuales tasas de paro, porque hunde los sueldos. Sí, ese es el punto. También se puede añadir el factor conciliación en ello, por el cual empleos como p.ej. los camioneros también escasean. Si a eso sumamos que algunos de dichos empleos tienen barreras de entrada (también son ejemplo de ello los camioneros, pues en el pasado muchos conseguían todas las licencias de vehículos pesados en la mili, ahora hay más decalaje y coste para ello, otros ejemplos son todo lo artesano y manual, con procesos de aprendizaje de años en algunos casos) lo cual dificulta incluso más la cosa."|0|1|0|"1"
