"";"post";"label"
"200026";"Bueno. No es que sean iguales-iguales, pero el Noni es como un primo sudaca lejano de Jeremy Irons. Aclaro, y es muy importante, no es mi amigo. No.";0
"200027";"¿Tú no serás feminazi?";0
"200028";"El sábado en modo árabe como dijo David";0
"200029";"Atentos inmigrantes";0
"200030";"-PERO PORQUE PUTAS TE MIRA TANTO ESA ZORRA??? LA CONOCES?? ES TU CASERA DEPLANO!!! HABLA PUES IMBECIL..!😠😠😤😤😡😡 - Es una revista pendeja ..!!😒😒 - ah si.! Es cierto 😌 te awo veve de lus..! 😘🙃🙂";1
"200031";"Decirle 'zorra', ' perra', 'puta' a otra mujer es tan de inquilinato del centro de Bogotá. Gas 💅";0
"200032";"Jajajajjajaja callate la puta madre";0
"200033";"Kirei, mereces una muerte lenta y dolorosa hijo de puta.";0
"200034";"Como propone VOX: deportación inmediata de TODOS los ilegales. Ni un euro mas para inmigrantes que no vienen a trabajar sino a vivir de ayudas públicas que les regalan gobernantes traidores del +PODEMO$. Basta ya de aprovecharse de los españoles";1
"200035";"Un subnormal Se esta dedicando a envenenar a los animales de mi vecindario y mi gata está que se muere 😭";0
"200036";"Me gusta Gigi Hadid y no busco atacarla pero si yo subo una foto de mi axila sin depilar me tacharian de guarra y p…";0
"200037";"Entre Arabe de y y el freestyle que se acaba de mandar Ecko confirmamos la existencia de dios reencarnado en persona";0
"200038";"Chabon cállate un rato la re puta que te parió, que tipo idiota y ventajero que sos, cortala con ese tema, ya te dieron famita, y no de la buena, déjate de romper las bolas";0
"200039";"su cuenta sería un constante CÁLLATE ESCORIA !!!! com muchos !!!! y mayusculas";0
"200040";"Tú también eres feminazi?";0
"200041";"pasaron árabe de y explotó todo en el xv jajajajaj";0
"200042";"creía que eras una flipada Me caes de puta madre loca, ojalá hablar más";0
"200043";"maria la plana por lo menos no es maricon como yo xD";0
"200044";"La policía británica permitió la violación de 1.000 niñas pobres por parte de árabes via";1
"200045";"""Que cojones les pasa al gobierno y a todos los que salieron contra la manada, tanto os acojonan los que no decís ni """"mu""""?";1
"200046";"si pero callate zorra";1
"200047";"Antes habían hilos fascistas en 4Chan, pero los menos. Ahora todos los hilos son ""¿como podemos matar a este activista trans?""";0
"200048";". Dice Maduro que lo que no consiga con votos lo conseguirá con las armas. ¿Así o más fascista? ¿Esa fue su asesoría?";0
"200049";"que descienda el Atleti por facha también según tu agumento, ¿no?";0
"200050";"Si esto no funciona en muchas ocasiones tienes que decir que eres lesbiana y alguna amiga tiene que pasarse por tu novia.";0
"200051";"Ya empiezan los sinvergüenzas.. No faltes al respeto Rumano de mierda..";1
"200052";"Cuatro asistencias contra el mismo subnormal pero este juego me tiene manía o que";0
"200053";"Estos árabes están dementes";1
"200054";"da igual si la peli es contra zombies o contra comunistas siempre ganan los fascistas";0
"200055";"le dije a alba por lo bajini 'por qué parece que tenga una polla atravesada en la garganta'. comentario desafortunado, porque me llevé una hostia por su parte y nos dio la risa floja después.";1
"200056";"Sí, sí, me mola! JAJAJAJA!!! Pero los amigos de los nazis no érais vosotros, los fachas?";0
"200057";"sobre ‘Todas’: “El libro refleja la cara más brutal del acoso, las violaciones, la violencia que sufrimos las mujeres”.";0
"200058";"Maldita perra.... REPRESION ???? JODAS REPRESION LA QUE HACEN USTEDES EN MI PAIS MOSTRICO CÁLLATE NO ESCRIBAS ESTUPIDECES SIGUES PICADA CON ARGENTINA JAJAJA AQUI NO VUELVEN MAS NUNCA";1
"200059";"ha habido 6, no 5, 6.... Guti Guti Maricoooon, Maricoooon Maricoooooooon";1
"200060";"Ay cállate perra.";1
"200061";"Puedo pegarte un tubazo en la cara?";0
"200062";"La excusa perfecta para quitárselo de en medio íConTodo 😓";0
"200063";"Hay que ser capullo...el puto cerdo facha éste. No te da vergüenza de ti mismo,CERDO?";1
"200064";"Los comunistas se aliaron con los nazis para repartirse Polonia y se aliaron con los capitalistas en la II Guerra Mundial.";0
"200065";"Al descubierto! Dossier de la violencia fascista -";0
"200066";"Aumentan📈denuncias por violencia de género en y la unidad de Policía local bajo mínimos❗️ 🗞👇";0
"200067";"moviliza a muchos estadounidenses e inmigrantes contra la política de tolerancia cero de Trump y su Agencia de Inmigración y Aduanas.¿Es esa la solución? La oposición no se pone de acuerdo.";0
"200068";"Y que haya en este pais españoles RETRASADOS que apoyan la inmigración.";1
"200069";"A mi perra me la tienen frita!!";0
"200070";"""Solo los putos chairos ignorantes y los sudacas resentidos pueden idolatrar a un personaje tan deleznable. """"Ez el inperio yanki kiere el petrolio de Venezuela""""""";1
"200071";"Te lo mereces, por usar uñas de GUARRA";1
"200072";"Tu eres mi perra cierto";1
"200073";"DAME MI PUTA CUENTAAAA!!!!!! TU ERES EL MENTIROSO TUS SORTEOS SON FAKE";0
"200074";"Asco da tu Puta madre ??? Tu eres mongolico como el Messi ??? Tu madre trabaja de puta chupa braguetas , culé asqueroso , que te gusta chupar culos , asco das ........... ves que fácil es insultar meló";0
"200075";"Hay que ser patético.para llamar facha o muy de derechas a quien no acepte independentismo .";0
"200076";"Esa placa ante la ley es ilegal. A los fascistas no le importa que esa placa este ahí, a usted?";0
"200077";"Pa’ pegarte en la cara MARICA.";0
"200078";"Oiga, oiga. Que los gitanos Búlgaros son gente honrada. Doy fé.";0
"200079";"Vomito con la pija progre facha esta.";1
"200080";"Porque andan llamando gata, zorra o puta a baekhyun si es hombre, manga de ridiculas";0
"200081";"Alooo, pero tu eres perra, obvio se iba a convertir en perro para que le gustaras duh";1
"200082";"El fin de semana que vaya chano a sudaca voy a dejar el auto guardadito, mejor prevenir que curar 😂🚗";0
"200083";"A veces creo que soy subnormal, luego hago esto y lo confirmo... Cuuñii💁: Que tal a vida? Mosqui: Pois no 2017 Mosqui: E a tua?";0
"200084";"Habla en español catalán de mierda.";1
"200085";"Otro españolazo fascista coaccionando al pueblo catalán secesionista.";1
"200086";"Sé mi putita. Llámame guarra MUERDEME LOS PEZONES ayyyys ve a buscar al niño al cole.";1
"200087";"eres un nazi del deporte, tiene su sentido jaja";0
"200088";"De pronto, para la falsimedia sionista, Trump ni es un fascista ni está loco ni es un hombre de Putin";0
"200089";"Ni machismo ni feminismo, igualitarismos, todos los extremos son malos Yo:";0
"200090";"Disfruta tu evento!! Nosotros te lo organizamos, banquetes, menú a tiempos, flautas, taquizas, tacos árabes, pastas, bar de ensalada, waffles bar, etc, con gusto te atendemos 5554383714";0
"200091";"Sinceramente te mereces pasar roncha y comer mierda, con chavez hubiese pasado igual, el fue otra puta de Fidel y una gran maldicion para este pais, fue un ladron, resentido y un fracasado, pa que sepais";0
"200092";"Vaya banda de monguers, es impresionante lo de los podemitas. Ahora van y me meten en sus baboseos y navajeos";1
"200093";"No estallarán y dejarán de existir todos los malditos nazis, colega. Menuda escoria inhumana.";1
"200094";"En vez de concertinas un muro de acero de 15 metros,hay falta de trabajo y mas de 3 millones de parados,personal hay,hormigon y maquinaria suficiente,voluntad politica,y asi no habra heridos,y con menos guardias civiles,";0
"200095";"Si yo entrego un Goya y el que lo gana no está en la gala, me invento otro nombre. Por mamón. No sé. Diría ""Luis Cuervas"", mismo.";0
"200096";"ya sé que tengo 15 pero parezco de 10, cállate y dame mi puta bolsita de dulces alv antes de que me enoje";0
"200097";"Si no consideráis el feminismo como pieza clave para que la sociedad evolucione a algo mejor, o no lo entendéis o sois mierda machista.";1
"200098";"güera eres increíble una gran noche cantando y bailando contigo";0
"200099";"Por cosas como esa siento vergüenza de pertenecer al genero masculino.";0
"200100";"El Impresentable de Aznar no solo hunde la Audiencia de Bertin sino que nos hace aún + largo el Fin del Franquismo";1
"200101";"Presentar a las firmantes del manifiesto como defensoras de la violación y el acoso es, como poco, exagerado, yo creo que malintencionado";0
"200102";"Es que tú también";0
"200103";"Huyen de una guerra... de dónde sacas tu eso? Por eso Suiza y Bélgica han retirado la condición de refugiados a más de 400 personas que volvían de vacaciones de sus países, en los que los perseguían?. Es todo un cuento y un negocio de las ONGs. Sino, por qué van a ..";1
"200104";"Siempre la misma historia y una misma conclusión: Nazis gilipollas.";1
"200105";"Me obligan a tragar polla y me mean en la cara 😮";0
"200106";"Bueno tú eres su perra, no yo.";1
"200107";"Pero que le pasa a Pedro Sanchez?No va modificar la Reforma Laboral,ni a derogar la Ley Mordaza,ni a suspender las devoluciones en caliente,ni a retirar la medalla a Billy el niño,de las concertinas ni se sabe y lo de devolver a Franco a su familia ya se verá";0
"200108";"Ve a Francia,Alemania o Inglaterra,di q eres independentista,insulta o acosa a policía o sal a la calle contra el Estado,veras lo q te pasa?";0
"200109";"En Europa, su partido expulsa en caliente a 116 subsaharianos. Supongo que eso es bastante parecido a un 'lárgate a tu puto país, negrata de mierda'";1
"200110";"Que alguien le meta un pene a la boca a esa perra a ver si se queda callada";1
"200111";"si el patriotismo se mide por éstos genios de la ""cultura"" me reafirmo";0
"200112";"Tanto que hablan de Pinochet y los gringos y estos hijueputas son iguales o peores.";1
"200113";"Si haces el gilipollas y pones como condición a Pedro Sanchez el referendum catalán en lugar d la Ley Electoral o la Ley Laboral pues ahora ya te queda lloriquear...";0
"200114";"Hubiera sido mejor que no enseñaran nada en el trailer,hubiera sido la puta ostia llegar a esa parte jugando y encontrarte con todo el percal XDDDD";0
"200115";"Cállate hija de mil puta. Vos sos una de las culpable de todo esto. Basura.";1
"200116";"Claro, Luis Enrique es comunista independentista de toda la vida.";0
"200117";"Socialdemocracia: Ni es socialista ni es democrática. Las mentiras de Francesc de Carreras 120X";0
"200118";"Q guapa eresss q pelo tienesss pero q loca q estásss los demonios te llevennn";0
"200119";"Constitucion un comunista de verdad, no esos súbditos que van de izquierdistas moderados ✊✊✊✊✊, grande willy";0
"200120";"tu callate puta.";1
"200121";"la España del blanco o negro, del conmigo o contra mi. La España que da asco y nos lastra a los demás. Pero a seguir!";0
"200122";"Pucha che,te merecias la de plomo hijo de mil puta. Afectaron a millones de trabajadore…";0
"200123";"Gracias twitter por enseñarme tuits de hace 22h que no he vidto porque los quitaste de mi puta TL a la hora en la que fueron escritos :))))";0
"200124";"La CUP se desploma pero sigue siendo clave para la mayoría independentista";0
"200125";"Ya eres alguien hermano: te han llamado facha (a saber lo que un cateto entiende por tal cosa!), ergo cabalgas, Sancho 😂😂😂";0
"200126";"Si te hace gracia el humor negro no eres un monstruo, sino más inteligente vía";0
"200127";"Con estos si que se puede llegar a acuerdos, lo era un suicidio político, o no?";0
"200128";"No gané nada, pero me lo he pasado muy bien, y he visto de nuevo a la loca de y conocido a y . Son amor &lt;3";0
"200129";"Todos los pueblos! TODOS!! Tienen Dcho a la LIBREDETERMINACIÓN ! Que a estas alturas, tenga que aguantar a un Chileno indocumentado que, viniendo de donde viene, pretende negarme mi legítimo Dcho a la LIBREDETERMINACIÓN, es el ACABOSE! El colonialismo de proximidad tb se acaba";1
"200130";"Estos dos moromierdas son los que han matado a Adrien. R.I.P.";1
"200131";"""A cms. de atropellarme un tipo, es INMIGRANTE, mientras, cruzaba la calle con luz verde. Le indiqué había luz verde, pero me hizo una señal como queriendo decir:""""Qué me importa perro!!!"""" le iba a tomar una foto a la patente del vehículo, pero se fugó. Esta es la mierda,";0
"200132";"A usted le debo un sueño que fue ilusión, a usted le debo muchos besos por las noches y mi lengua debe un recorrido en la ruta de sus lunares... a usted le debo mucho, y no pienso quedar en deuda.";0
"200133";"Una violencia inusual, enseñarle lazos amarillos 😂😂😂😂😂 tonto polla, cara culo";0
"200134";"eres gay? — Pansexual";0
"200135";"Nueva callada de boca al marxismo cultural feminazi!";0
"200136";"Si forma gobierno el bloque independentista me juego el cuello a que tenemos otro 155.";0
"200137";"Habla español, catalán de mierda 😋";1
"200138";"Nos turnamos para enseñarle la polla a Granados en el comedor.";0
"200139";"Si escucha tus gemidos obcenos seguro que si así que mejor cállate puta~";1
"200140";"Odio los viejos que se creen que se merecen todo, hijo de puta tú lo que te mereces es una tumba.";0
"200141";"Que los fachas veten cultura no es una novedad. ¿Alguno ha leído un solo libro?";0
"200142";"Lee mongolo, lee. Deja de dar pena";1
"200143";"EnTwitter: Muérete maldita puta me destruiste no mereces la vida púdrete en el peor de los infiernos Ex: y eso? Me: es una canción jaja";1
"200144";"Eduardo Mendoza sobre esta ingenuidad independentista de llamar democracia a un referéndum ilegal.";0
"200145";"Ahora si que parafraseando, ya callate maldito animal, pendejo, viejo hijo de puta, arrastrado, viejo pedorro, mequetrefe, gorrino, cagada, víbora prieta, tepocata, y de nueva cuenta, TU CHINGADA MADRE ESCORIA, SE TE VA A QUITAR LA PENSIÓN,";0
"200146";"Debería sacar un libro donde se cuente todas las veces que me han deseado la muerte por tonterías. (Esta puta payasa me deseo la muerte dos veces por un puto dibujo de mierda.Para echarse a reír.)";1
"200147";"Lucas callate que no lees dm nunca la puta que te pario ahre";0
"200148";"C's gana las elecciones en Cataluña, con más de 1 millón de votos y 37 escaños. El bloque independentista, que pierde 2 escaños, mantiene la mayoría absoluta y supera los 2 millones de votos. JxCat dio el sorpasso a ERC con los votos de la CUP, que perdería el grupo parlamentario";0
